file,transform,deepseek_orig,deepseek_mod,mean_rms,std_rms,tempo,mod_mean_rms,mod_std_rms,mod_tempo
chirp.wav,noise_20dB,{},{},0.3502536714076996,0.016195932403206825,0.0,0.35202762484550476,0.016183119267225266,83.35433467741936
chirp.wav,noise_10dB,{},{},0.3502536714076996,0.016195932403206825,0.0,0.3682748079299927,0.017310265451669693,107.666015625
chirp.wav,eq_low+6_high-6,{},{},0.3502536714076996,0.016195932403206825,0.0,0.32042989134788513,0.0672788992524147,0.0
sine_440Hz.wav,noise_20dB,{},{},0.35025691986083984,0.0161511842161417,0.0,0.3519730269908905,0.016164440661668777,129.19921875
sine_440Hz.wav,noise_10dB,{},{},0.35025691986083984,0.0161511842161417,0.0,0.3672991394996643,0.017188429832458496,129.19921875
sine_440Hz.wav,eq_low+6_high-6,{},{},0.35025691986083984,0.0161511842161417,0.0,0.3308175802230835,0.015353376977145672,0.0
white_noise.wav,noise_20dB,{},{},0.4762953817844391,0.02232721634209156,172.265625,0.4788748621940613,0.022206297144293785,172.265625
white_noise.wav,noise_10dB,{},{},0.4762953817844391,0.02232721634209156,172.265625,0.5008238554000854,0.023527206853032112,112.34714673913044
white_noise.wav,eq_low+6_high-6,{},{},0.4762953817844391,0.02232721634209156,172.265625,0.44886693358421326,0.021977143362164497,83.35433467741936
